행정구역명,학원명,교습계열명,도로명주소,구분,과목명,성적구분,학원규모,주말반
창원시,해법수학영어전문학원,영어/수학,경상남도 창원시 진해구 충장로657번길 28,수능,"영어,수학",상위권,대형학원,토요일반
창원시,해법수학영어학원,영어/수학,경상남도 창원시 성산구 동산로 156,내신,"영어,수학",상위권,대형학원,일요일반
창원시,해솔통문장영어교습소,영어,경상남도 창원시 마산회원구 삼호로 151,수능,영어,상위권,중형학원,토요일반
창원시,해운삼성영어교습소,영어,경상남도 창원시 마산합포구 월영동로 19,내신,영어,중위권,중형학원,일요일반
창원시,해움수학전문학원,수학,경상남도 창원시 마산회원구 내서읍 호계본동로 18,내신,수학,하위권,소형학원,일요일반
창원시,해피창의놀이터수학교습소,수학,경상남도 창원시 의창구 반계로 104-19,내신,수학,중위권,소형학원,일요일반
창원시,허복선글샘국어토론학원,국어,경상남도 창원시 진해구 석동로83번길 1,내신,국어,중위권,중형학원,일요일반
창원시,허앤김국어영어전문학원,영어,경상남도 창원시 마산회원구 양덕옛2길 73,내신,영어,중위권,중형학원,토요일반
창원시,허진수학교습소,수학,경상남도 창원시 마산합포구 중앙동3길 26,수능,수학,중위권,소형학원,일요일반
창원시,헤윰수학교습소,수학,경상남도 창원시 마산합포구 자산북4길 8,내신,수학,중위권,소형학원,토요일반
창원시,헤일로영어교습소,영어,경상남도 창원시 마산합포구 3·15대로 154-1,내신,영어,중위권,소형학원,토요일반
창원시,헤일수학두드림학원,수학,경상남도 창원시 성산구 동산로 122,내신,수학,중위권,대형학원,토요일반
창원시,헤일영어학원,영어,경상남도 창원시 마산회원구 내서읍 경남대로 933,수능,영어,하위권,소형학원,토요일반
창원시,현동e수학교습소,수학,경상남도 창원시 마산합포구 현동1길 8,내신,수학,중위권,중형학원,토요일반
창원시,현동GnB(지앤비)영어학원,영어,경상남도 창원시 마산합포구 현동6길 18,내신,영어,중위권,중형학원,일요일반
창원시,현동뮤엠영어교습소,영어,경상남도 창원시 마산합포구 현동8길 7,수능,영어,하위권,대형학원,토요일반
창원시,현동중앙영어교습소,영어,경상남도 창원시 마산합포구 현동6길 18,내신,영어,중위권,소형학원,일요일반
창원시,혜다논술교습소,국어,경상남도 창원시 마산회원구 내서읍 광려로 37,내신,국어,하위권,대형학원,일요일반
창원시,혜윰국어논술학원,국어,경상남도 창원시 성산구 가양로124번길 13,내신,국어,상위권,중형학원,일요일반
창원시,호계독서실,독서실,경상남도 창원시 마산회원구 내서읍 호원로 311,수능,독서실,하위권,중형학원,일요일반
창원시,호계프리즘&리들수학전문학원,수학,경상남도 창원시 마산회원구 내서읍 광려천북로 184-1,수능,수학,하위권,중형학원,일요일반
창원시,호크마수학교습소,수학,경상남도 창원시 성산구 대정로 135,내신,수학,중위권,대형학원,일요일반
창원시,홍스잉글리시영어교습소,영어,경상남도 창원시 진해구 행암로 25,내신,영어,중위권,대형학원,일요일반
창원시,홍쌤수학교습소,수학,경상남도 창원시 성산구 반송로 148-9,내신,수학,중위권,대형학원,일요일반
창원시,화이트수학교습소,수학,경상남도 창원시 성산구 원이대로 776,내신,수학,하위권,대형학원,일요일반
창원시,황쌤역사교습소,사회,경상남도 창원시 마산합포구 월영마을로 54,내신,사회,중위권,소형학원,토요일반
창원시,효원수학교습소,수학,경상남도 창원시 진해구 진해대로728번길 28,수능,수학,중위권,중형학원,일요일반
창원시,히파티아수학교습소,수학,경상남도 창원시 성산구 대정로 135,내신,수학,중위권,대형학원,일요일반
창원시,힘수학학원,수학,경상남도 창원시 성산구 반송로 148-9,내신,수학,중위권,소형학원,토요일반
통영시,123영어수학학원,영어/수학,경상남도 통영시 무전3길 15,내신,"영어,수학",중위권,중형학원,토요일반
통영시,BOB영수학원,영어/수학,경상남도 통영시 무전3길 34,수능,"영어,수학",중위권,중형학원,일요일반
통영시,e해법수학죽림중앙지점학원,수학,경상남도 통영시 광도면 죽림1로 17-51,내신,수학,상위권,대형학원,토요일반
통영시,GOM수학학원,수학,경상남도 통영시 무전대로 22,수능,수학,중위권,중형학원,토요일반
통영시,HAM수학학원,수학,경상남도 통영시 무전3길 6,수능,수학,상위권,중형학원,토요일반
통영시,Hank영어&Hank수학학원,영어/수학,경상남도 통영시 무전대로 20,내신,"영어,수학",하위권,대형학원,토요일반
통영시,K2단과학원,과학,경상남도 통영시 무전2길 12-4,내신,과학,중위권,중형학원,토요일반
통영시,KC수학과학전문학원,수학,경상남도 통영시 광도면 죽림해안로 160,내신,수학,중위권,중형학원,토요일반
통영시,M.CL수학전문학원,수학,경상남도 통영시 원문로 11,내신,수학,하위권,대형학원,일요일반
통영시,M2M수학교습소,수학,경상남도 통영시 무전8길 37,내신,수학,상위권,대형학원,토요일반
통영시,MIT수학학원,수학,경상남도 통영시 광도면 죽림4로 37-11,내신,수학,상위권,소형학원,토요일반
통영시,MJ수학학원,수학,경상남도 통영시 광도면 안정로 791,내신,수학,중위권,중형학원,일요일반
통영시,MRJ영어학원,영어,경상남도 통영시 광도면 죽림1로 17-37,수능,영어,상위권,중형학원,일요일반
통영시,SM영수학원,영어/수학,경상남도 통영시 미수로 99-1,내신,"영어,수학",중위권,대형학원,토요일반
통영시,STN영어학원,영어,경상남도 통영시 무전1길 64-22,수능,영어,상위권,대형학원,일요일반
통영시,TOP영어전문학원,영어,경상남도 통영시 무전3길 26,내신,영어,중위권,중형학원,토요일반
통영시,X-PERT영어학원,영어,경상남도 통영시 광도면 죽림2로 49-10,내신,영어,중위권,대형학원,토요일반
통영시,개념원리수학학원,수학,경상남도 통영시 광도면 죽림1로 17-43,내신,수학,중위권,대형학원,일요일반
통영시,개념코칭수학죽림학원,수학,경상남도 통영시 광도면 신죽2길 4,수능,수학,하위권,중형학원,일요일반
통영시,개념코칭수학학원,수학,경상남도 통영시 무전대로 19/ 2층,내신,수학,상위권,중형학원,일요일반
통영시,고잉글리쉬영어교습소,영어,경상남도 통영시 데메4길 15,내신,영어,중위권,중형학원,일요일반
통영시,공감수학전문학원,수학,경상남도 통영시 광도면 죽림1로 17-51,수능,수학,중위권,대형학원,일요일반
통영시,국어의 훈련 죽림학원,국어,경상남도 통영시 광도면 죽림2로 14-16,내신,국어,중위권,중형학원,일요일반
통영시,권샘마루국어학원,국어,경상남도 통영시 무전6길 14-15,내신,국어,상위권,중형학원,토요일반
통영시,권쌤영어독서교실교습소,국어,경상남도 통영시 통영해안로 447-1,수능,국어,중위권,소형학원,토요일반
통영시,김동준영어학원,영어,경상남도 통영시 무전대로 45,내신,영어,하위권,소형학원,일요일반
통영시,김영민수학교습소,수학,경상남도 통영시 여황로 399-4,내신,수학,중위권,중형학원,토요일반
통영시,넥서스(NEXUS)영어교습소,영어,경상남도 통영시 북신로 22,내신,영어,상위권,소형학원,일요일반
통영시,뉴턴수학교습소,수학,경상남도 통영시 용남면 남해안대로 432,내신,수학,중위권,중형학원,일요일반
통영시,늘품수학학원,수학,경상남도 통영시 광도면 신죽2길 28-15,내신,수학,중위권,중형학원,토요일반
통영시,더베스트영어학원,영어,경상남도 통영시 무전대로 17,수능,영어,중위권,중형학원,일요일반
통영시,더베스트클래스(The Best Class)영수학원,영어/수학,경상남도 통영시 광도면 죽림2로 76-167,내신,"영어,수학",하위권,대형학원,토요일반
통영시,더클래스영수학원,영어/수학,경상남도 통영시 광도면 죽림1로 52,수능,"영어,수학",하위권,대형학원,토요일반
통영시,더플레이스(ThePlace)독서실,독서실,경상남도 통영시 무전6길 14-15,내신,독서실,하위권,대형학원,일요일반
통영시,드림독서실,독서실,경상남도 통영시 해평1길 10,내신,독서실,중위권,대형학원,일요일반
통영시,디딤돌독서실,독서실,경상남도 통영시 무전대로 23,내신,독서실,상위권,대형학원,토요일반
통영시,디딤돌수학교실베스트학원,수학,경상남도 통영시 무전6길 22-19/ 2층,내신,수학,중위권,대형학원,일요일반
통영시,맥수학교습소,수학,경상남도 통영시 중앙로 12-1,내신,수학,상위권,중형학원,일요일반
통영시,메카수학전문학원,수학,경상남도 통영시 무전대로 42/ 4층,내신,수학,상위권,중형학원,일요일반
통영시,미쉘`S(English)어학원,영어,경상남도 통영시 북신로 53-1,수능,영어,중위권,소형학원,토요일반
통영시,민수학교습소,수학,경상남도 통영시 무전1길 50,수능,수학,상위권,소형학원,일요일반
통영시,박창섭국어교습소,국어,경상남도 통영시 무전3길 30,내신,국어,하위권,중형학원,일요일반
통영시,배움터디딤돌수학학원,수학,경상남도 통영시 선금산1길 9/ 2층,내신,수학,상위권,중형학원,일요일반
통영시,분석수학학원,수학,경상남도 통영시 중앙로 264,내신,수학,중위권,대형학원,일요일반
통영시,삼성영어학원,영어,경상남도 통영시 미수해안로 38,내신,영어,하위권,중형학원,토요일반
통영시,생각수학학원,수학,경상남도 통영시 무전5길 37-27,내신,수학,중위권,소형학원,토요일반
통영시,서울영수전문학원,영어/수학,경상남도 통영시 무전8길 14-5,내신,"영어,수학",상위권,소형학원,일요일반
